Postcode,Offence,Year,State,LGA,violence_count,Person_Population_Number_Total,Population_Density
NA,NA,2016,NA,Brookton,NA,"1,002",0.6
NA,NA,2017,NA,Brookton,NA,986,0.6
NA,NA,2011,NA,Broome,NA,-,-
NA,NA,2012,NA,Broome,NA,"16,389",0.3
NA,NA,2013,NA,Broome,NA,"17,185",0.3
NA,NA,2014,NA,Broome,NA,"17,100",0.3
NA,NA,2015,NA,Broome,NA,"17,060",0.3
NA,NA,2016,NA,Broome,NA,"16,959",0.3
NA,NA,2017,NA,Broome,NA,"16,987",0.3
NA,NA,2011,NA,Broomehill-Tambellup,NA,-,-
NA,NA,2012,NA,Broomehill-Tambellup,NA,"1,185",0.5
NA,NA,2013,NA,Broomehill-Tambellup,NA,"1,194",0.5
NA,NA,2014,NA,Broomehill-Tambellup,NA,"1,191",0.5
NA,NA,2015,NA,Broomehill-Tambellup,NA,"1,180",0.5
NA,NA,2016,NA,Broomehill-Tambellup,NA,"1,164",0.4
NA,NA,2017,NA,Broomehill-Tambellup,NA,"1,150",0.4
NA,NA,2011,NA,Bruce Rock,NA,-,-
NA,NA,2012,NA,Bruce Rock,NA,988,0.4
NA,NA,2013,NA,Bruce Rock,NA,988,0.4
NA,NA,2014,NA,Bruce Rock,NA,966,0.4
NA,NA,2015,NA,Bruce Rock,NA,955,0.4
NA,NA,2016,NA,Bruce Rock,NA,941,0.3
NA,NA,2017,NA,Bruce Rock,NA,945,0.3
NA,NA,2011,NA,Bunbury,NA,-,-
NA,NA,2012,NA,Bunbury,NA,"32,826",501.8
NA,NA,2013,NA,Bunbury,NA,"32,951",503.7
NA,NA,2014,NA,Bunbury,NA,"32,941",503.6
NA,NA,2015,NA,Bunbury,NA,"32,872",502.5
NA,NA,2016,NA,Bunbury,NA,"32,574",497.9
NA,NA,2017,NA,Bunbury,NA,"32,113",490.9
NA,NA,2011,NA,Busselton,NA,-,-
NA,NA,2012,NA,Busselton,NA,"33,211",22.8
NA,NA,2013,NA,Busselton,NA,"34,696",23.9
NA,NA,2014,NA,Busselton,NA,"35,917",24.7
NA,NA,2015,NA,Busselton,NA,"36,940",25.4
NA,NA,2016,NA,Busselton,NA,"37,766",26
NA,NA,2017,NA,Busselton,NA,"38,375",26.4
NA,NA,2011,NA,Cambridge,NA,-,-
NA,NA,2012,NA,Cambridge,NA,"27,244",1240.9
NA,NA,2013,NA,Cambridge,NA,"27,856",1268.8
NA,NA,2014,NA,Cambridge,NA,"27,940",1272.6
NA,NA,2015,NA,Cambridge,NA,"27,988",1274.8
NA,NA,2016,NA,Cambridge,NA,"27,991",1274.9
NA,NA,2017,NA,Cambridge,NA,"28,339",1290.8
NA,NA,2011,NA,Canning,NA,-,-
NA,NA,2012,NA,Canning,NA,"92,197",1421.1
NA,NA,2013,NA,Canning,NA,"93,491",1441
NA,NA,2014,NA,Canning,NA,"93,843",1446.4
NA,NA,2015,NA,Canning,NA,"93,959",1448.2
NA,NA,2016,NA,Canning,NA,"93,733",1444.7
NA,NA,2017,NA,Canning,NA,"93,274",1437.7
NA,NA,2011,NA,Capel,NA,-,-
NA,NA,2012,NA,Capel,NA,"15,759",28.2
NA,NA,2013,NA,Capel,NA,"16,483",29.5
NA,NA,2014,NA,Capel,NA,"16,934",30.4
NA,NA,2015,NA,Capel,NA,"17,250",30.9
NA,NA,2016,NA,Capel,NA,"17,375",31.1
NA,NA,2017,NA,Capel,NA,"17,738",31.8
NA,NA,2011,NA,Carnamah,NA,-,-
NA,NA,2012,NA,Carnamah,NA,561,0.2
NA,NA,2013,NA,Carnamah,NA,566,0.2
NA,NA,2014,NA,Carnamah,NA,566,0.2
NA,NA,2015,NA,Carnamah,NA,568,0.2
NA,NA,2016,NA,Carnamah,NA,564,0.2
NA,NA,2017,NA,Carnamah,NA,562,0.2
NA,NA,2011,NA,Carnarvon,NA,-,-
NA,NA,2012,NA,Carnarvon,NA,"6,057",0.1
NA,NA,2013,NA,Carnarvon,NA,"6,034",0.1
NA,NA,2014,NA,Carnarvon,NA,"5,951",0.1
NA,NA,2015,NA,Carnarvon,NA,"5,844",0.1
NA,NA,2016,NA,Carnarvon,NA,"5,713",0.1
NA,NA,2017,NA,Carnarvon,NA,"5,542",0.1
NA,NA,2011,NA,Chapman Valley,NA,-,-
NA,NA,2012,NA,Chapman Valley,NA,"1,293",0.3
NA,NA,2013,NA,Chapman Valley,NA,"1,349",0.3
NA,NA,2014,NA,Chapman Valley,NA,"1,379",0.3
NA,NA,2015,NA,Chapman Valley,NA,"1,413",0.4
NA,NA,2016,NA,Chapman Valley,NA,"1,441",0.4
NA,NA,2017,NA,Chapman Valley,NA,"1,472",0.4
NA,NA,2011,NA,Chittering,NA,-,-
NA,NA,2012,NA,Chittering,NA,"4,798",3.9
NA,NA,2013,NA,Chittering,NA,"5,112",4.2
NA,NA,2014,NA,Chittering,NA,"5,361",4.4
NA,NA,2015,NA,Chittering,NA,"5,500",4.5
NA,NA,2016,NA,Chittering,NA,"5,536",4.5
NA,NA,2017,NA,Chittering,NA,"5,622",4.6
NA,NA,2011,NA,Claremont,NA,-,-
NA,NA,2012,NA,Claremont,NA,"9,999",2017.7
NA,NA,2013,NA,Claremont,NA,"10,220",2062.3
NA,NA,2014,NA,Claremont,NA,"10,357",2090
NA,NA,2015,NA,Claremont,NA,"10,515",2121.8
NA,NA,2016,NA,Claremont,NA,"10,632",2145.5
NA,NA,2017,NA,Claremont,NA,"10,650",2149.1
NA,NA,2011,NA,Cockburn,NA,-,-
NA,NA,2012,NA,Cockburn,NA,"99,157",590.6
NA,NA,2013,NA,Cockburn,NA,"102,787",612.2
NA,NA,2014,NA,Cockburn,NA,"104,906",624.8
NA,NA,2015,NA,Cockburn,NA,"106,802",636.1
NA,NA,2016,NA,Cockburn,NA,"108,302",645
NA,NA,2017,NA,Cockburn,NA,"110,156",656.1
NA,NA,2011,NA,Collie,NA,-,-
NA,NA,2012,NA,Collie,NA,"9,426",5.5
NA,NA,2013,NA,Collie,NA,"9,464",5.5
NA,NA,2014,NA,Collie,NA,"9,369",5.5
NA,NA,2015,NA,Collie,NA,"9,132",5.3
NA,NA,2016,NA,Collie,NA,"8,856",5.2
NA,NA,2017,NA,Collie,NA,"8,795",5.1
NA,NA,2011,NA,Coolgardie,NA,-,-
NA,NA,2012,NA,Coolgardie,NA,"4,142",0.1
NA,NA,2013,NA,Coolgardie,NA,"4,196",0.1
NA,NA,2014,NA,Coolgardie,NA,"4,046",0.1
NA,NA,2015,NA,Coolgardie,NA,"3,904",0.1
NA,NA,2016,NA,Coolgardie,NA,"3,695",0.1
NA,NA,2017,NA,Coolgardie,NA,"3,637",0.1
NA,NA,2011,NA,Coorow,NA,-,-
NA,NA,2012,NA,Coorow,NA,"1,098",0.3
NA,NA,2013,NA,Coorow,NA,"1,099",0.3
NA,NA,2014,NA,Coorow,NA,"1,086",0.3
NA,NA,2015,NA,Coorow,NA,"1,077",0.3
NA,NA,2016,NA,Coorow,NA,"1,058",0.3
NA,NA,2017,NA,Coorow,NA,"1,035",0.2
NA,NA,2011,NA,Corrigin,NA,-,-
NA,NA,2012,NA,Corrigin,NA,"1,124",0.4
NA,NA,2013,NA,Corrigin,NA,"1,147",0.4
NA,NA,2014,NA,Corrigin,NA,"1,161",0.4
NA,NA,2015,NA,Corrigin,NA,"1,168",0.4
NA,NA,2016,NA,Corrigin,NA,"1,193",0.4
NA,NA,2017,NA,Corrigin,NA,"1,176",0.4
NA,NA,2011,NA,Cottesloe,NA,-,-
NA,NA,2012,NA,Cottesloe,NA,"8,328",2159.5
NA,NA,2013,NA,Cottesloe,NA,"8,409",2180.5
NA,NA,2014,NA,Cottesloe,NA,"8,370",2170.4
NA,NA,2015,NA,Cottesloe,NA,"8,267",2143.7
NA,NA,2016,NA,Cottesloe,NA,"8,109",2102.7
NA,NA,2017,NA,Cottesloe,NA,"8,148",2112.9
NA,NA,2011,NA,Cranbrook,NA,-,-
NA,NA,2012,NA,Cranbrook,NA,"1,119",0.3
NA,NA,2013,NA,Cranbrook,NA,"1,129",0.3
NA,NA,2014,NA,Cranbrook,NA,"1,131",0.3
NA,NA,2015,NA,Cranbrook,NA,"1,119",0.3
NA,NA,2016,NA,Cranbrook,NA,"1,107",0.3
NA,NA,2017,NA,Cranbrook,NA,"1,097",0.3
NA,NA,2011,NA,Cuballing,NA,-,-
NA,NA,2012,NA,Cuballing,NA,896,0.7
NA,NA,2013,NA,Cuballing,NA,901,0.8
NA,NA,2014,NA,Cuballing,NA,902,0.8
NA,NA,2015,NA,Cuballing,NA,900,0.8
NA,NA,2016,NA,Cuballing,NA,882,0.7
NA,NA,2017,NA,Cuballing,NA,880,0.7
NA,NA,2011,NA,Cue,NA,-,-
NA,NA,2012,NA,Cue,NA,276,-
NA,NA,2013,NA,Cue,NA,272,-
NA,NA,2014,NA,Cue,NA,251,-
NA,NA,2015,NA,Cue,NA,226,-
NA,NA,2016,NA,Cue,NA,199,-
NA,NA,2017,NA,Cue,NA,177,-
NA,NA,2011,NA,Cunderdin,NA,-,-
NA,NA,2012,NA,Cunderdin,NA,"1,373",0.7
NA,NA,2013,NA,Cunderdin,NA,"1,392",0.7
NA,NA,2014,NA,Cunderdin,NA,"1,411",0.8
NA,NA,2015,NA,Cunderdin,NA,"1,433",0.8
NA,NA,2016,NA,Cunderdin,NA,"1,469",0.8
NA,NA,2017,NA,Cunderdin,NA,"1,459",0.8
NA,NA,2011,NA,Dalwallinu,NA,-,-
NA,NA,2012,NA,Dalwallinu,NA,"1,342",0.2
NA,NA,2013,NA,Dalwallinu,NA,"1,375",0.2
NA,NA,2014,NA,Dalwallinu,NA,"1,405",0.2
NA,NA,2015,NA,Dalwallinu,NA,"1,435",0.2
NA,NA,2016,NA,Dalwallinu,NA,"1,454",0.2
NA,NA,2017,NA,Dalwallinu,NA,"1,432",0.2
NA,NA,2011,NA,Dandaragan,NA,-,-
NA,NA,2012,NA,Dandaragan,NA,"3,341",0.5
NA,NA,2013,NA,Dandaragan,NA,"3,308",0.5
NA,NA,2014,NA,Dandaragan,NA,"3,330",0.5
NA,NA,2015,NA,Dandaragan,NA,"3,298",0.5
NA,NA,2016,NA,Dandaragan,NA,"3,262",0.5
NA,NA,2017,NA,Dandaragan,NA,"3,297",0.5
NA,NA,2011,NA,Dardanup,NA,-,-
NA,NA,2012,NA,Dardanup,NA,"13,387",25.5
NA,NA,2013,NA,Dardanup,NA,"13,824",26.3
NA,NA,2014,NA,Dardanup,NA,"14,036",26.7
NA,NA,2015,NA,Dardanup,NA,"14,190",27
NA,NA,2016,NA,Dardanup,NA,"14,241",27.1
NA,NA,2017,NA,Dardanup,NA,"14,386",27.4
NA,NA,2011,NA,Denmark,NA,-,-
NA,NA,2012,NA,Denmark,NA,"5,593",3
NA,NA,2013,NA,Denmark,NA,"5,804",3.1
NA,NA,2014,NA,Denmark,NA,"5,872",3.2
NA,NA,2015,NA,Denmark,NA,"5,957",3.2
NA,NA,2016,NA,Denmark,NA,"6,018",3.2
NA,NA,2017,NA,Denmark,NA,"6,128",3.3
NA,NA,2011,NA,Derby-West Kimberley,NA,-,-
NA,NA,2012,NA,Derby-West Kimberley,NA,"9,336",0.1
NA,NA,2013,NA,Derby-West Kimberley,NA,"9,491",0.1
NA,NA,2014,NA,Derby-West Kimberley,NA,"8,864",0.1
NA,NA,2015,NA,Derby-West Kimberley,NA,"8,570",0.1
NA,NA,2016,NA,Derby-West Kimberley,NA,"8,364",0.1
NA,NA,2017,NA,Derby-West Kimberley,NA,"8,222",0.1
NA,NA,2011,NA,Donnybrook-Balingup,NA,-,-
NA,NA,2012,NA,Donnybrook-Balingup,NA,"5,628",3.6
NA,NA,2013,NA,Donnybrook-Balingup,NA,"5,803",3.7
NA,NA,2014,NA,Donnybrook-Balingup,NA,"5,903",3.8
NA,NA,2015,NA,Donnybrook-Balingup,NA,"5,949",3.8
NA,NA,2016,NA,Donnybrook-Balingup,NA,"5,956",3.8
NA,NA,2017,NA,Donnybrook-Balingup,NA,"6,007",3.9
NA,NA,2011,NA,Dowerin,NA,-,-
NA,NA,2012,NA,Dowerin,NA,703,0.4
NA,NA,2013,NA,Dowerin,NA,707,0.4
NA,NA,2014,NA,Dowerin,NA,706,0.4
NA,NA,2015,NA,Dowerin,NA,706,0.4
NA,NA,2016,NA,Dowerin,NA,699,0.4
NA,NA,2017,NA,Dowerin,NA,697,0.4
NA,NA,2011,NA,Dumbleyung,NA,-,-
NA,NA,2012,NA,Dumbleyung,NA,641,0.3
NA,NA,2013,NA,Dumbleyung,NA,653,0.3
NA,NA,2014,NA,Dumbleyung,NA,653,0.3
NA,NA,2015,NA,Dumbleyung,NA,663,0.3
NA,NA,2016,NA,Dumbleyung,NA,684,0.3
NA,NA,2017,NA,Dumbleyung,NA,679,0.3
NA,NA,2011,NA,Dundas,NA,-,-
NA,NA,2012,NA,Dundas,NA,"1,134",-
NA,NA,2013,NA,Dundas,NA,"1,069",-
NA,NA,2014,NA,Dundas,NA,979,-
NA,NA,2015,NA,Dundas,NA,894,-
NA,NA,2016,NA,Dundas,NA,788,-
NA,NA,2017,NA,Dundas,NA,763,-
NA,NA,2011,NA,East Fremantle,NA,-,-
NA,NA,2012,NA,East Fremantle,NA,"7,602",2422.3
NA,NA,2013,NA,East Fremantle,NA,"7,740",2466.2
NA,NA,2014,NA,East Fremantle,NA,"7,769",2475.5
NA,NA,2015,NA,East Fremantle,NA,"7,731",2463.4
NA,NA,2016,NA,East Fremantle,NA,"7,680",2447.1
NA,NA,2017,NA,East Fremantle,NA,"7,773",2476.7
NA,NA,2011,NA,East Pilbara,NA,-,-
NA,NA,2012,NA,East Pilbara,NA,"12,519",-
NA,NA,2013,NA,East Pilbara,NA,"12,570",-
NA,NA,2014,NA,East Pilbara,NA,"12,149",-
NA,NA,2015,NA,East Pilbara,NA,"11,529",-
NA,NA,2016,NA,East Pilbara,NA,"10,953",-
NA,NA,2017,NA,East Pilbara,NA,"11,005",-
NA,NA,2011,NA,Esperance,NA,-,-
NA,NA,2012,NA,Esperance,NA,"14,182",0.3
NA,NA,2013,NA,Esperance,NA,"14,422",0.3
NA,NA,2014,NA,Esperance,NA,"14,624",0.3
NA,NA,2015,NA,Esperance,NA,"14,734",0.3
NA,NA,2016,NA,Esperance,NA,"14,527",0.3
NA,NA,2017,NA,Esperance,NA,"14,423",0.3
NA,NA,2011,NA,Exmouth,NA,-,-
NA,NA,2012,NA,Exmouth,NA,"2,569",0.4
NA,NA,2013,NA,Exmouth,NA,"2,655",0.4
NA,NA,2014,NA,Exmouth,NA,"2,717",0.4
NA,NA,2015,NA,Exmouth,NA,"2,749",0.4
NA,NA,2016,NA,Exmouth,NA,"2,788",0.4
NA,NA,2017,NA,Exmouth,NA,"2,799",0.4
NA,NA,2011,NA,Fremantle,NA,-,-
NA,NA,2012,NA,Fremantle,NA,"29,562",1555.1
NA,NA,2013,NA,Fremantle,NA,"30,156",1586.3
NA,NA,2014,NA,Fremantle,NA,"30,361",1597.1
NA,NA,2015,NA,Fremantle,NA,"30,405",1599.4
NA,NA,2016,NA,Fremantle,NA,"30,310",1594.4
NA,NA,2017,NA,Fremantle,NA,"30,638",1611.7
NA,NA,2011,NA,Gingin,NA,-,-
NA,NA,2012,NA,Gingin,NA,"4,994",1.6
NA,NA,2013,NA,Gingin,NA,"5,267",1.6
NA,NA,2014,NA,Gingin,NA,"5,356",1.7
NA,NA,2015,NA,Gingin,NA,"5,351",1.7
NA,NA,2016,NA,Gingin,NA,"5,325",1.7
NA,NA,2017,NA,Gingin,NA,"5,308",1.7
NA,NA,2011,NA,Gnowangerup,NA,-,-
NA,NA,2012,NA,Gnowangerup,NA,"1,302",0.3
NA,NA,2013,NA,Gnowangerup,NA,"1,294",0.3
NA,NA,2014,NA,Gnowangerup,NA,"1,275",0.3
NA,NA,2015,NA,Gnowangerup,NA,"1,255",0.3
NA,NA,2016,NA,Gnowangerup,NA,"1,237",0.3
NA,NA,2017,NA,Gnowangerup,NA,"1,213",0.3
NA,NA,2011,NA,Goomalling,NA,-,-
NA,NA,2012,NA,Goomalling,NA,"1,030",0.6
NA,NA,2013,NA,Goomalling,NA,"1,038",0.6
NA,NA,2014,NA,Goomalling,NA,"1,044",0.6
NA,NA,2015,NA,Goomalling,NA,"1,050",0.6
NA,NA,2016,NA,Goomalling,NA,"1,045",0.6
NA,NA,2017,NA,Goomalling,NA,"1,033",0.6
NA,NA,2011,NA,Gosnells,NA,-,-
NA,NA,2012,NA,Gosnells,NA,"116,208",912.9
NA,NA,2013,NA,Gosnells,NA,"119,381",937.8
NA,NA,2014,NA,Gosnells,NA,"120,756",948.6
NA,NA,2015,NA,Gosnells,NA,"121,720",956.2
NA,NA,2016,NA,Gosnells,NA,"122,011",958.5
NA,NA,2017,NA,Gosnells,NA,"122,922",965.6
NA,NA,2011,NA,Greater Geraldton,NA,-,-
NA,NA,2012,NA,Greater Geraldton,NA,"39,084",3.9
NA,NA,2013,NA,Greater Geraldton,NA,"39,838",4
NA,NA,2014,NA,Greater Geraldton,NA,"40,114",4
NA,NA,2015,NA,Greater Geraldton,NA,"39,958",4
NA,NA,2016,NA,Greater Geraldton,NA,"39,567",4
NA,NA,2017,NA,Greater Geraldton,NA,"39,096",3.9
NA,NA,2011,NA,Halls Creek,NA,-,-
NA,NA,2012,NA,Halls Creek,NA,"3,850",-
NA,NA,2013,NA,Halls Creek,NA,"3,810",-
NA,NA,2014,NA,Halls Creek,NA,"3,734",-
NA,NA,2015,NA,Halls Creek,NA,"3,656",-
NA,NA,2016,NA,Halls Creek,NA,"3,593",-
NA,NA,2017,NA,Halls Creek,NA,"3,503",-
NA,NA,2011,NA,Harvey,NA,-,-
NA,NA,2012,NA,Harvey,NA,"24,839",14.4
NA,NA,2013,NA,Harvey,NA,"25,657",14.9
NA,NA,2014,NA,Harvey,NA,"26,186",15.2
NA,NA,2015,NA,Harvey,NA,"26,656",15.4
NA,NA,2016,NA,Harvey,NA,"26,890",15.6
NA,NA,2017,NA,Harvey,NA,"27,258",15.8
NA,NA,2011,NA,Irwin,NA,-,-
NA,NA,2012,NA,Irwin,NA,"3,738",1.6
NA,NA,2013,NA,Irwin,NA,"3,749",1.6
NA,NA,2014,NA,Irwin,NA,"3,702",1.6
NA,NA,2015,NA,Irwin,NA,"3,662",1.5
NA,NA,2016,NA,Irwin,NA,"3,604",1.5
NA,NA,2017,NA,Irwin,NA,"3,602",1.5
NA,NA,2011,NA,Jerramungup,NA,-,-
NA,NA,2012,NA,Jerramungup,NA,"1,102",0.2
NA,NA,2013,NA,Jerramungup,NA,"1,112",0.2
NA,NA,2014,NA,Jerramungup,NA,"1,120",0.2
NA,NA,2015,NA,Jerramungup,NA,"1,127",0.2
NA,NA,2016,NA,Jerramungup,NA,"1,127",0.2
NA,NA,2017,NA,Jerramungup,NA,"1,126",0.2
NA,NA,2011,NA,Joondalup,NA,-,-
NA,NA,2012,NA,Joondalup,NA,"163,581",1653.5
NA,NA,2013,NA,Joondalup,NA,"164,414",1661.9
NA,NA,2014,NA,Joondalup,NA,"163,894",1656.7
NA,NA,2015,NA,Joondalup,NA,"162,904",1646.7
NA,NA,2016,NA,Joondalup,NA,"160,918",1626.6
NA,NA,2017,NA,Joondalup,NA,"160,348",1620.8
NA,NA,2011,NA,Kalamunda,NA,-,-
NA,NA,2012,NA,Kalamunda,NA,"57,669",177.8
NA,NA,2013,NA,Kalamunda,NA,"58,622",180.8
NA,NA,2014,NA,Kalamunda,NA,"59,113",182.3
NA,NA,2015,NA,Kalamunda,NA,"59,298",182.9
NA,NA,2016,NA,Kalamunda,NA,"59,201",182.6
NA,NA,2017,NA,Kalamunda,NA,"59,218",182.6
NA,NA,2011,NA,Kalgoorlie/Boulder,NA,-,-
NA,NA,2012,NA,Kalgoorlie/Boulder,NA,"32,849",0.3
NA,NA,2013,NA,Kalgoorlie/Boulder,NA,"33,267",0.3
NA,NA,2014,NA,Kalgoorlie/Boulder,NA,"32,498",0.3
NA,NA,2015,NA,Kalgoorlie/Boulder,NA,"31,748",0.3
NA,NA,2016,NA,Kalgoorlie/Boulder,NA,"30,840",0.3
NA,NA,2017,NA,Kalgoorlie/Boulder,NA,"30,579",0.3
NA,NA,2011,NA,Karratha,NA,-,-
NA,NA,2012,NA,Karratha,NA,"24,042",1.6
NA,NA,2013,NA,Karratha,NA,"24,432",1.6
NA,NA,2014,NA,Karratha,NA,"23,985",1.6
NA,NA,2015,NA,Karratha,NA,"23,103",1.5
NA,NA,2016,NA,Karratha,NA,"22,211",1.5
NA,NA,2017,NA,Karratha,NA,"22,195",1.5
NA,NA,2011,NA,Katanning,NA,-,-
NA,NA,2012,NA,Katanning,NA,"4,368",2.9
NA,NA,2013,NA,Katanning,NA,"4,403",2.9
NA,NA,2014,NA,Katanning,NA,"4,389",2.9
NA,NA,2015,NA,Katanning,NA,"4,308",2.8
NA,NA,2016,NA,Katanning,NA,"4,200",2.8
NA,NA,2017,NA,Katanning,NA,"4,143",2.7
NA,NA,2011,NA,Kellerberrin,NA,-,-
NA,NA,2012,NA,Kellerberrin,NA,"1,236",0.6
NA,NA,2013,NA,Kellerberrin,NA,"1,251",0.7
NA,NA,2014,NA,Kellerberrin,NA,"1,251",0.7
NA,NA,2015,NA,Kellerberrin,NA,"1,249",0.7
NA,NA,2016,NA,Kellerberrin,NA,"1,242",0.6
NA,NA,2017,NA,Kellerberrin,NA,"1,221",0.6
NA,NA,2011,NA,Kent,NA,-,-
NA,NA,2012,NA,Kent,NA,540,0.1
NA,NA,2013,NA,Kent,NA,547,0.1
NA,NA,2014,NA,Kent,NA,556,0.1
NA,NA,2015,NA,Kent,NA,559,0.1
NA,NA,2016,NA,Kent,NA,568,0.1
NA,NA,2017,NA,Kent,NA,563,0.1
NA,NA,2011,NA,Kojonup,NA,-,-
NA,NA,2012,NA,Kojonup,NA,"2,042",0.7
NA,NA,2013,NA,Kojonup,NA,"2,044",0.7
NA,NA,2014,NA,Kojonup,NA,"2,029",0.7
NA,NA,2015,NA,Kojonup,NA,"2,027",0.7
NA,NA,2016,NA,Kojonup,NA,"2,010",0.7
NA,NA,2017,NA,Kojonup,NA,"2,001",0.7
NA,NA,2011,NA,Kondinin,NA,-,-
NA,NA,2012,NA,Kondinin,NA,"1,033",0.1
NA,NA,2013,NA,Kondinin,NA,985,0.1
NA,NA,2014,NA,Kondinin,NA,918,0.1
NA,NA,2015,NA,Kondinin,NA,929,0.1
NA,NA,2016,NA,Kondinin,NA,894,0.1
NA,NA,2017,NA,Kondinin,NA,880,0.1
NA,NA,2011,NA,Koorda,NA,-,-
NA,NA,2012,NA,Koorda,NA,447,0.2
NA,NA,2013,NA,Koorda,NA,446,0.2
NA,NA,2014,NA,Koorda,NA,440,0.2
NA,NA,2015,NA,Koorda,NA,437,0.2
NA,NA,2016,NA,Koorda,NA,428,0.2
NA,NA,2017,NA,Koorda,NA,420,0.1
NA,NA,2011,NA,Kulin,NA,-,-
NA,NA,2012,NA,Kulin,NA,849,0.2
NA,NA,2013,NA,Kulin,NA,831,0.2
NA,NA,2014,NA,Kulin,NA,804,0.2
NA,NA,2015,NA,Kulin,NA,787,0.2
NA,NA,2016,NA,Kulin,NA,783,0.2
NA,NA,2017,NA,Kulin,NA,777,0.2
NA,NA,2011,NA,Kwinana,NA,-,-
NA,NA,2012,NA,Kwinana,NA,"32,688",272.4
NA,NA,2013,NA,Kwinana,NA,"34,707",289.2
NA,NA,2014,NA,Kwinana,NA,"36,444",303.7
NA,NA,2015,NA,Kwinana,NA,"38,153",317.9
NA,NA,2016,NA,Kwinana,NA,"40,058",333.8
NA,NA,2017,NA,Kwinana,NA,"41,866",348.8
NA,NA,2011,NA,Lake Grace,NA,-,-
NA,NA,2012,NA,Lake Grace,NA,"1,399",0.1
NA,NA,2013,NA,Lake Grace,NA,"1,374",0.1
NA,NA,2014,NA,Lake Grace,NA,"1,329",0.1
NA,NA,2015,NA,Lake Grace,NA,"1,306",0.1
NA,NA,2016,NA,Lake Grace,NA,"1,300",0.1
NA,NA,2017,NA,Lake Grace,NA,"1,291",0.1
NA,NA,2011,NA,Laverton,NA,-,-
NA,NA,2012,NA,Laverton,NA,"1,410",-
NA,NA,2013,NA,Laverton,NA,"1,428",-
NA,NA,2014,NA,Laverton,NA,"1,367",-
NA,NA,2015,NA,Laverton,NA,"1,299",-
NA,NA,2016,NA,Laverton,NA,"1,222",-
NA,NA,2017,NA,Laverton,NA,"1,217",-
NA,NA,2011,NA,Leonora,NA,-,-
NA,NA,2012,NA,Leonora,NA,"2,566",0.1
NA,NA,2013,NA,Leonora,NA,"2,419",0.1
NA,NA,2014,NA,Leonora,NA,"2,122",0.1
NA,NA,2015,NA,Leonora,NA,"1,812",0.1
NA,NA,2016,NA,Leonora,NA,"1,491",-
NA,NA,2017,NA,Leonora,NA,"1,508",-
NA,NA,2011,NA,Mandurah,NA,-,-
NA,NA,2012,NA,Mandurah,NA,"76,562",437.8
NA,NA,2013,NA,Mandurah,NA,"79,292",453.4
NA,NA,2014,NA,Mandurah,NA,"80,927",462.7
NA,NA,2015,NA,Mandurah,NA,"82,202",470
NA,NA,2016,NA,Mandurah,NA,"83,322",476.4
NA,NA,2017,NA,Mandurah,NA,"84,214",481.5
NA,NA,2011,NA,Manjimup,NA,-,-
NA,NA,2012,NA,Manjimup,NA,"9,480",1.3
NA,NA,2013,NA,Manjimup,NA,"9,482",1.3
NA,NA,2014,NA,Manjimup,NA,"9,448",1.3
NA,NA,2015,NA,Manjimup,NA,"9,402",1.3
NA,NA,2016,NA,Manjimup,NA,"9,341",1.3
NA,NA,2017,NA,Manjimup,NA,"9,256",1.3
NA,NA,2011,NA,Meekatharra,NA,-,-
NA,NA,2012,NA,Meekatharra,NA,"1,437",-
NA,NA,2013,NA,Meekatharra,NA,"1,426",-
NA,NA,2014,NA,Meekatharra,NA,"1,335",-
NA,NA,2015,NA,Meekatharra,NA,"1,224",-
NA,NA,2016,NA,Meekatharra,NA,"1,110",-
NA,NA,2017,NA,Meekatharra,NA,"1,058",-
NA,NA,2011,NA,Melville,NA,-,-
NA,NA,2012,NA,Melville,NA,"103,569",1959.7
NA,NA,2013,NA,Melville,NA,"104,319",1973.8
NA,NA,2014,NA,Melville,NA,"104,073",1969.2
NA,NA,2015,NA,Melville,NA,"103,522",1958.8
NA,NA,2016,NA,Melville,NA,"102,342",1936.4
NA,NA,2017,NA,Melville,NA,"102,131",1932.4
NA,NA,2011,NA,Menzies,NA,-,-
NA,NA,2012,NA,Menzies,NA,450,-
NA,NA,2013,NA,Menzies,NA,486,-
NA,NA,2014,NA,Menzies,NA,499,-
NA,NA,2015,NA,Menzies,NA,510,-
NA,NA,2016,NA,Menzies,NA,518,-
NA,NA,2017,NA,Menzies,NA,515,-
NA,NA,2011,NA,Merredin,NA,-,-
NA,NA,2012,NA,Merredin,NA,"3,395",1
NA,NA,2013,NA,Merredin,NA,"3,379",1
NA,NA,2014,NA,Merredin,NA,"3,380",1
NA,NA,2015,NA,Merredin,NA,"3,385",1
NA,NA,2016,NA,Merredin,NA,"3,395",1
NA,NA,2017,NA,Merredin,NA,"3,423",1
NA,NA,2011,NA,Mingenew,NA,-,-
NA,NA,2012,NA,Mingenew,NA,488,0.3
NA,NA,2013,NA,Mingenew,NA,487,0.3
NA,NA,2014,NA,Mingenew,NA,482,0.2
NA,NA,2015,NA,Mingenew,NA,474,0.2
NA,NA,2016,NA,Mingenew,NA,465,0.2
NA,NA,2017,NA,Mingenew,NA,449,0.2
NA,NA,2011,NA,Moora,NA,-,-
NA,NA,2012,NA,Moora,NA,"2,548",0.7
NA,NA,2013,NA,Moora,NA,"2,527",0.7
NA,NA,2014,NA,Moora,NA,"2,504",0.7
